Average Board Evaluation,Average Material Threatened,Black,BlackElo,BlackTeam,BlackTeamCountry,Check Count,Date,ECO,Event,EventCategory,EventCountry,EventDate,EventRounds,EventType,FEN,Gambit Count,Move Count,PlyCount,Result,Round,SetUp,Site,Source,SourceDate,White,WhiteElo,WhiteTeam,WhiteTeamCountry,Aggressive
6.548648649,0.945945946,"Anand, Viswanathan",2405,,SRI,0,1986/??/??,B85,Oakham YM,,ENG,1986/04/??,9,swiss,,1,37,75,1/2-1/2,9,,Oakham,ChessBase,7/1/1999,"Kuczynski, Robert",2410,,IND,0
7.69375,1.5625,"Dlugy, Maxim",2545,,SRI,1,1986/??/??,B66,Philadelphia op,,USA,1986/07/??,9,swiss,,2,48,96,1/2-1/2,?,,Philadelphia,ChessBase,11/17/1997,"Anand, Viswanathan",2405,,IND,0
5.960714286,1.071428571,"Lobron, Eric",2485,,SRI,1,1986/??/??,A55,Philadelphia op,,USA,1986/07/??,9,swiss,,0,28,56,1/2-1/2,?,,Philadelphia,ChessBase,11/17/1997,"Anand, Viswanathan",2405,,IND,0
6.877777778,2.148148148,"Anand, Viswanathan",2405,,SRI,0,1986/??/??,B85,Philadelphia op,,USA,1986/07/??,9,swiss,,1,27,54,1/2-1/2,?,,Philadelphia,ChessBase,11/17/1997,"Kudrin, Sergey",2460,,IND,0
6.173333333,2.333333333,"Anand, Viswanathan",2405,,SRI,0,1986/??/??,B80,Philadelphia op,,USA,1986/07/??,9,swiss,,1,30,60,0-1,?,,Philadelphia,ChessBase,11/17/1997,"Sax, Gyula",2545,,IND,0
7.451785714,1.732142857,"Mannion, Stephen R",,,SRI,7,1986/??/??,C89,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,2,56,111,Jan-00,1,,London,ChessBase,11/16/1999,"Anand, Viswanathan",2420,,IND,0
6.678125,0.9375,"Anand, Viswanathan",2420,,SRI,2,1986/??/??,D23,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,2,64,128,1/2-1/2,4,,London,ChessBase,11/16/1999,"Akesson, Ralf",,,IND,0
8.178787879,1.878787879,"De Firmian, Nick E",2490,,SRI,12,1986/??/??,B90,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,2,33,65,Jan-00,5,,London,ChessBase,11/16/1999,"Anand, Viswanathan",2420,,IND,0
3.851020408,1.408163265,"Anand, Viswanathan",2420,,SRI,3,1986/??/??,B47,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,3,49,98,1/2-1/2,6,,London,ChessBase,11/16/1999,"Plaskett, Jim",2450,,IND,0
5.922222222,2.088888889,"McDonald, Neil R",2495,,SRI,1,1986/??/??,C18,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,1,45,89,Jan-00,7,,London,ChessBase,11/16/1999,"Anand, Viswanathan",2420,,IND,0
6.269642857,1.303571429,"Chandler, Murray G",2565,,SRI,4,1986/??/??,B90,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,3,56,112,1/2-1/2,8,,London,ChessBase,11/16/1999,"Anand, Viswanathan",2420,,IND,0
6.5175,1.175,"Anand, Viswanathan",2420,,SRI,0,1986/??/??,A30,Lloyds Bank op 10th,,ENG,1986/08/??,9,swiss,,0,40,80,Jan-00,9,,London,ChessBase,11/16/1999,"Condie, Mark L",2410,,IND,0
6.07,1.6,"Pacheco, J.",,,SRI,3,1986/??/??,B90,Wch U20,,NOR,1986/08/??,13,swiss,,2,40,79,Jan-00,1,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
5.606451613,2.193548387,"Anand, Viswanathan",2420,,SRI,2,1986/??/??,D29,Wch U20,,NOR,1986/08/??,13,swiss,,2,31,62,0-1,2,,Gausdal,ChessBase,11/15/1996,"Gil Capape, Javier",2300,,IND,0
6.496296296,1.37037037,"Bareev, Evgeny",2470,,SRI,2,1986/??/??,C16,Wch U20,,NOR,1986/08/??,13,swiss,,1,27,53,Jan-00,3,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
8.432258065,2.193548387,"Granda Zuniga, Julio E",2475,,SRI,1,1986/??/??,B68,Wch U20,,NOR,1986/08/??,13,swiss,,1,31,62,1/2-1/2,4,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
5.216494845,1.288659794,"Anand, Viswanathan",2420,,SRI,12,1986/??/??,E12,Wch U20,,NOR,1986/08/??,13,swiss,,2,97,194,1/2-1/2,5,,Gausdal,ChessBase,11/15/1996,"Piket, Jeroen",2390,,IND,0
6.558695652,2.826086957,"Nikolic, Nebojsa",2320,,SRI,3,1986/??/??,C90,Wch U20,,NOR,1986/08/??,13,swiss,,1,46,91,Jan-00,6,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
7.155,1.15,"Anand, Viswanathan",2420,,SRI,1,1986/??/??,B42,Wch U20,,NOR,1986/08/??,13,swiss,,2,40,81,1/2-1/2,7,,Gausdal,ChessBase,11/15/1996,"Howell, James C",2400,,IND,0
5.619444444,1.611111111,"Horvath, Csaba",2360,,SRI,0,1986/??/??,B49,Wch U20,,NOR,1986/08/??,13,swiss,,2,36,71,1/2-1/2,8,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
8.160377358,2.283018868,"Anand, Viswanathan",2420,,SRI,3,1986/??/??,D29,Wch U20,,NOR,1986/08/??,13,swiss,,3,53,107,1/2-1/2,9,,Gausdal,ChessBase,11/15/1996,"Arencibia Rodriguez, Walter",2335,,IND,0
5.848275862,1.827586207,"Hellers, Ferdinand",2440,,SRI,1,1986/??/??,B90,Wch U20,,NOR,1986/08/??,13,swiss,,2,29,58,1/2-1/2,10,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
6.89516129,1.596774194,"Anand, Viswanathan",2420,,SRI,3,1986/??/??,B84,Wch U20,,NOR,1986/08/??,13,swiss,,1,62,125,1/2-1/2,11,,Gausdal,ChessBase,11/15/1996,"Dimitrov, Vladimir",2400,,IND,0
8.796078431,1.431372549,"Anand, Viswanathan",2420,,SRI,0,1986/??/??,B47,Wch U20,,NOR,1986/08/??,13,swiss,,2,51,103,Jan-00,12,,Gausdal,ChessBase,11/15/1996,"Barua, Dibyendu",2400,,IND,0
7.015384615,0.820512821,"Thorhallsson, Throstur",2290,,SRI,1,1986/??/??,B33,Wch U20,,NOR,1986/08/??,13,swiss,,3,39,77,Jan-00,13,,Gausdal,ChessBase,11/15/1996,"Anand, Viswanathan",2420,,IND,0
5.711111111,1.355555556,"Seirawan, Yasser",2510,US of America,USA,0,11/16/1986,C16,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,5,45,89,1/2-1/2,2,,Dubai,ChessBase,3/1/1994,"Anand, Viswanathan",2345,India,IND,0
4.164285714,1.857142857,"Anand, Viswanathan",2345,India,IND,1,11/17/1986,E15,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,0,28,57,Jan-00,3,,Dubai,ChessBase,3/1/1994,"Torre, Eugenio",2505,Philippines,PHI,0
9.790277778,1.861111111,"Lodhi, Mahmood",2300,Pakistan,PAK,13,11/18/1986,C18,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,1,72,143,Jan-00,4,,Dubai,ChessBase,3/1/1994,"Anand, Viswanathan",2345,India,IND,0
6.821212121,1.393939394,"Anand, Viswanathan",2345,India,IND,0,11/19/1986,D27,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,1,33,66,0-1,5,,Dubai,ChessBase,3/1/1994,"Aturupane, Harinlal",2300,Sri Lanka,SRI,0
7.777142857,1.457142857,"Mateo, Ramon",,Dominican Rep,DOM,0,11/22/1986,B63,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,1,35,69,Jan-00,7,,Dubai,ChessBase,3/1/1994,"Anand, Viswanathan",2345,India,IND,0
8.565714286,1.857142857,"Anand, Viswanathan",2345,India,IND,5,11/23/1986,B02,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,0,35,70,0-1,8,,Dubai,ChessBase,3/1/1994,"Pazos Gambarrotti, Plinio",2240,Ecuador,ECU,0
1.689090909,1.854545455,"Anand, Viswanathan",2345,India,IND,3,11/24/1986,D01,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,3,55,110,0-1,9,,Dubai,ChessBase,3/1/1994,"Kotronias, Vasilios",2415,Greece,GRE,0
6.33,1,"Jadoul, Michel",2240,Belgium,BEL,0,11/25/1986,B14,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,1,20,40,1/2-1/2,10,,Dubai,ChessBase,3/1/1994,"Anand, Viswanathan",2345,India,IND,0
6.9,2.307692308,"Anand, Viswanathan",2345,India,IND,0,11/27/1986,B47,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,0,13,26,1/2-1/2,11,,Dubai,ChessBase,3/1/1994,"Braga, Fernando Alberto",2480,Italy,ITA,0
6.107894737,2.210526316,"Ardiansyah, Haji",2330,Indonesia,INA,1,11/28/1986,B84,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,1,38,76,0-1,12,,Dubai,ChessBase,3/1/1994,"Anand, Viswanathan",2345,India,IND,0
5.668,2,"Guevara Cano, Martin",2305,Nicaragua,NCA,1,12/1/1986,B04,Dubai ol (Men),,UAE,11/15/1986,14,team-swiss,,2,50,99,Jan-00,14,,Dubai,ChessBase,3/1/1994,"Anand, Viswanathan",2345,India,IND,0
6.472222222,1.222222222,"Anand, Viswanathan",2500,,NCA,0,1987/??/??,E12,London m2,,ENG,1987/06/??,4,match,,1,18,37,1/2-1/2,1,,London,ChessBase,11/15/1996,"Levitt, Jonathan",2430,,IND,0
2.95,0.68,"Levitt, Jonathan",2430,,NCA,1,1987/??/??,C19,London m2,,ENG,1987/06/??,4,match,,2,50,100,1/2-1/2,2,,London,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
4.921052632,1.447368421,"Anand, Viswanathan",2500,,NCA,2,1987/??/??,E11,London m2,,ENG,1987/06/??,4,match,,2,38,76,0-1,3,,London,ChessBase,11/15/1996,"Levitt, Jonathan",2430,,IND,0
4.097142857,0.828571429,"Levitt, Jonathan",2430,,NCA,2,1987/??/??,C19,London m2,,ENG,1987/06/??,4,match,,1,35,70,1/2-1/2,4,,London,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
5.533333333,1.166666667,"Arkhipov, Sergey",2485,,NCA,10,1987/??/??,C19,Moscow-B,9,URS,1987/06/??,15,tourn,,0,60,119,Jan-00,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
7.239473684,1.394736842,"Davies, Nigel R",2420,,NCA,0,1987/??/??,B07,Moscow-B,9,URS,1987/06/??,15,tourn,,2,38,76,0-1,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
9.284,2.56,"Garcia Martinez, Silvino",2455,,NCA,4,1987/??/??,B72,Moscow-B,9,URS,1987/06/??,15,tourn,,1,50,99,Jan-00,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
6.994117647,2.441176471,"Kotronias, Vasilios",2440,,NCA,3,1987/??/??,B42,Moscow-B,9,URS,1987/06/??,15,tourn,,3,34,67,Jan-00,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
6.953125,2.28125,"Pigusov, Evgeny",2520,,NCA,2,1987/??/??,B31,Moscow-B,9,URS,1987/06/??,15,tourn,,2,32,63,1/2-1/2,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
9.188571429,2.542857143,"Sveshnikov, Evgeny",2535,,NCA,1,1987/??/??,B23,Moscow-B,9,URS,1987/06/??,15,tourn,,2,35,70,0-1,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
7.431034483,2.551724138,"Vyzmanavin, Alexey",2485,,NCA,0,1987/??/??,B33,Moscow-B,9,URS,1987/06/??,15,tourn,,1,29,57,1/2-1/2,?,,Moscow,ChessBase,3/1/1994,"Anand, Viswanathan",2500,,IND,0
7.79,1.9,"Anand, Viswanathan",2500,,NCA,0,1987/??/??,D04,Moscow-B,9,URS,1987/06/??,15,tourn,,2,30,61,1/2-1/2,?,,Moscow,ChessBase,3/1/1994,"Belov, Igor",2405,,IND,0
7.238461538,2.346153846,"Anand, Viswanathan",2500,,NCA,1,1987/??/??,A05,Moscow-B,9,URS,1987/06/??,15,tourn,,0,26,52,0-1,?,,Moscow,ChessBase,3/1/1994,"Casper, Thomas",2430,,IND,0
8.265909091,1.590909091,"Anand, Viswanathan",2500,,NCA,1,1987/??/??,D27,Moscow-B,9,URS,1987/06/??,15,tourn,,1,44,89,Jan-00,?,,Moscow,ChessBase,3/1/1994,"Foisor, Ovidiu Doru",2495,,IND,0
6.8125,0.583333333,"Anand, Viswanathan",2500,,NCA,0,1987/??/??,D42,Moscow-B,9,URS,1987/06/??,15,tourn,,1,24,49,Jan-00,?,,Moscow,ChessBase,3/1/1994,"Kaidanov, Gregory S",2420,,IND,0
2.707894737,2.013157895,"Anand, Viswanathan",2500,,NCA,1,1987/??/??,E12,Moscow-B,9,URS,1987/06/??,15,tourn,,2,76,152,0-1,?,,Moscow,ChessBase,3/1/1994,"Khalifman, Alexander",2515,,IND,0
4.146938776,1.448979592,"Anand, Viswanathan",2500,,NCA,1,1987/??/??,E12,Moscow-B,9,URS,1987/06/??,15,tourn,,5,49,98,1/2-1/2,?,,Moscow,ChessBase,3/1/1994,"Petrosian, Arshak B",2495,,IND,0
3.645,1.633333333,"Anand, Viswanathan",2500,,NCA,5,1987/??/??,C54,Moscow-B,9,URS,1987/06/??,15,tourn,,1,60,120,1/2-1/2,?,,Moscow,ChessBase,3/1/1994,"Zaichik, Gennadi",2500,,IND,0
4.807407407,1.37037037,"Asmundsson, Ingvar",2375,,NCA,2,1987/??/??,B05,Philadelphia op,,USA,1987/06/??,10,swiss,,2,54,107,Jan-00,?,,Philadelphia,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
4.335849057,0.905660377,"Edelman, Daniel",2330,,NCA,3,1987/??/??,C19,Philadelphia op,,USA,1987/06/??,10,swiss,,2,53,106,0-1,?,,Philadelphia,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
7.002941176,1.617647059,"Remlinger, Larry",2410,,NCA,0,1987/??/??,C19,Philadelphia op,,USA,1987/06/??,10,swiss,,0,34,68,Jan-00,?,,Philadelphia,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
6.9,1.863636364,"Schlierkamp, Ferdinand",,,NCA,0,1987/??/??,B93,Philadelphia op,,USA,1987/06/??,10,swiss,,2,22,43,Jan-00,?,,Philadelphia,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
4.112121212,1.212121212,"Sisniega, Marcel",2455,,NCA,0,1987/??/??,C11,Philadelphia op,,USA,1987/06/??,10,swiss,,1,33,66,0-1,?,,Philadelphia,ChessBase,11/15/1996,"Anand, Viswanathan",2500,,IND,0
5.405769231,1.153846154,"Anand, Viswanathan",2500,,NCA,1,1987/??/??,C69,Philadelphia op,,USA,1987/06/??,10,swiss,,4,52,104,0-1,?,,Philadelphia,ChessBase,11/15/1996,"Dehmelt, Karl",2350,,IND,0
6.773333333,0.666666667,"Anand, Viswanathan",2500,,NCA,0,1987/??/??,A26,Philadelphia op,,USA,1987/06/??,10,swiss,,0,30,61,Jan-00,?,,Philadelphia,ChessBase,11/15/1996,"Randolph, John",,,IND,0
3.474358974,1.153846154,"Anand, Viswanathan",2500,,NCA,2,1987/??/??,C69,Philadelphia op,,USA,1987/06/??,10,swiss,,0,39,79,Jan-00,?,,Philadelphia,ChessBase,11/15/1996,"Sherzer, Alex",2355,,IND,0
2.25862069,1.482758621,"Anand, Viswanathan",2500,,NCA,3,1987/??/??,B81,Philadelphia op,,USA,1987/06/??,10,swiss,,2,29,58,0-1,?,,Philadelphia,ChessBase,11/15/1996,"Taylor, Gordon",2295,,IND,0
5.936842105,2.210526316,"Agdestein, Simen",2565,,NCA,2,1987/??/??,C70,Wch U20,,PHI,1987/07/??,13,swiss,,3,38,75,Jan-00,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
5.413114754,1.016393443,"Blatny, Pavel",2435,,NCA,2,1987/??/??,B15,Wch U20,,PHI,1987/07/??,13,swiss,,2,61,121,Jan-00,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
6.795238095,2.119047619,"Butt, Sabih Alam",2330,,NCA,1,1987/??/??,B81,Wch U20,,PHI,1987/07/??,13,swiss,,3,42,83,Jan-00,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
7.47254902,1.843137255,"Ivanchuk, Vassily",2480,,NCA,3,1987/??/??,C77,Wch U20,,PHI,1987/07/??,13,swiss,,2,51,101,Jan-00,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
5.424,1.04,"Ninov, Kiril",2425,,NCA,2,1987/??/??,B42,Wch U20,,PHI,1987/07/??,13,swiss,,3,25,49,Jan-00,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
6.144897959,1.285714286,"Rechlis, Gad",2450,,NCA,4,1987/??/??,B01,Wch U20,,PHI,1987/07/??,13,swiss,,1,49,97,1/2-1/2,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
7.64,1.675,"Wolff, Patrick G",2370,,NCA,2,1987/??/??,B07,Wch U20,,PHI,1987/07/??,13,swiss,,1,40,80,1/2-1/2,?,,Baguio City,ChessBase,11/15/1996,"Anand, Viswanathan",2505,,IND,0
4.8975,0.8,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,A16,Wch U20,,PHI,1987/07/??,13,swiss,,1,40,81,1/2-1/2,?,,Baguio City,ChessBase,11/15/1996,"Ballmann, Martin",2290,,IND,0
5.329166667,1.833333333,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,A09,Wch U20,,PHI,1987/07/??,13,swiss,,0,24,48,1/2-1/2,?,,Baguio City,ChessBase,11/15/1996,"Burgess, Mark R",2265,,IND,0
7.33,1.483333333,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,C69,Wch U20,,PHI,1987/07/??,13,swiss,,1,60,121,0-1,?,,Baguio City,ChessBase,11/15/1996,"Gdanski, Jacek",2400,,IND,0
4.8575,1.625,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,C80,Wch U20,,PHI,1987/07/??,13,swiss,,1,40,80,0-1,?,,Baguio City,ChessBase,11/15/1996,"Klinger, Josef",2490,,IND,0
5.954285714,1.8,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,B84,Wch U20,,PHI,1987/07/??,13,swiss,,2,35,70,1/2-1/2,?,,Baguio City,ChessBase,11/15/1996,"Martin del Campo, Roberto",2215,,IND,0
7.508333333,1.083333333,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,C90,Wch U20,,PHI,1987/07/??,13,swiss,,1,24,49,1/2-1/2,?,,Baguio City,ChessBase,11/15/1996,"Serper, Grigory",2435,,IND,0
7.097222222,2.361111111,"Wicker, Kevin J",2300,,NCA,1,1987/??/??,C16,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,2,36,71,Jan-00,1,,London,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
4.897297297,2.054054054,"Anand, Viswanathan",2505,,NCA,6,1987/??/??,C42,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,1,37,74,1/2-1/2,2,,London,ChessBase,3/1/1994,"Sherzer, Alex",2350,,IND,0
7.539534884,1.604651163,"Thorhallsson, Throstur",2345,,NCA,1,1987/??/??,C04,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,1,43,85,Jan-00,3,,London,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
6.084615385,1.346153846,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,E05,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,1,26,52,Jan-00,4,,London,ChessBase,3/1/1994,"Manor, Ilan",2375,,IND,0
5.482608696,1.608695652,"Wegner, Hannu",2370,,NCA,1,1987/??/??,B89,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,3,23,45,Jan-00,5,,London,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
7.433333333,0.916666667,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,A53,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,3,48,97,1/2-1/2,6,,London,ChessBase,3/1/1994,"Knott, Simon JB",2350,,IND,0
6.257894737,0.947368421,"Adams, Michael",2360,,NCA,0,1987/??/??,D42,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,0,19,37,Jan-00,7,,London,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
7.74,0.8,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,E90,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,2,25,51,1/2-1/2,8,,London,ChessBase,3/1/1994,"Hergott, Deen",2305,,IND,0
4.662222222,1.511111111,"Lalic, Susan",2335,,NCA,1,1987/??/??,C19,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,1,45,89,Jan-00,9,,London,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
6.035483871,1.096774194,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,D30,Lloyds Bank op 11th,,ENG,1987/08/??,11,swiss,,3,31,62,1/2-1/2,10,,London,ChessBase,3/1/1994,"Rogers, Ian",2530,,IND,0
6.450980392,1.588235294,"Kantsler, Boris",2450,,NCA,0,1987/??/??,B15,Frunze,8,URS,1987/09/??,13,tourn,,2,51,101,Jan-00,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
3.990243902,1.243902439,"Karolyi, Tibor Jr",2435,,NCA,6,1987/??/??,B13,Frunze,8,URS,1987/09/??,13,tourn,,3,41,81,Jan-00,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
7.173684211,1.210526316,"Konopka, Michal",2285,,NCA,1,1987/??/??,B04,Frunze,8,URS,1987/09/??,13,tourn,,0,19,37,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
6.736363636,1.159090909,"Malaniuk, Vladimir P",2545,,NCA,0,1987/??/??,B10,Frunze,8,URS,1987/09/??,13,tourn,,2,44,88,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
7.751515152,2.242424242,"Moldobaev, Emelbek",,,NCA,0,1987/??/??,C68,Frunze,8,URS,1987/09/??,13,tourn,,1,33,65,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
4.853623188,1.130434783,"Timoscenko, Gennadij",2490,,NCA,0,1987/??/??,C92,Frunze,8,URS,1987/09/??,13,tourn,,3,69,138,0-1,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
6.147058824,1.529411765,"Vaisser, Anatoli",2490,,NCA,0,1987/??/??,B30,Frunze,8,URS,1987/09/??,13,tourn,,1,17,33,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
7.552941176,1.823529412,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,B85,Frunze,8,URS,1987/09/??,13,tourn,,1,51,103,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"Imanaliev, Taalaibek",2385,,IND,0
5.57826087,1.52173913,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,E05,Frunze,8,URS,1987/09/??,13,tourn,,0,23,47,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"Jukic, Mirko",2455,,IND,0
6.991666667,0.916666667,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,B38,Frunze,8,URS,1987/09/??,13,tourn,,0,12,24,1/2-1/2,?,,Frunze,ChessBase,3/1/1994,"King, Daniel J",2470,,IND,0
2.854761905,1.238095238,"Anand, Viswanathan",2505,,NCA,2,1987/??/??,E05,Frunze,8,URS,1987/09/??,13,tourn,,4,42,84,0-1,?,,Frunze,ChessBase,3/1/1994,"Kuzmin, Gennadi P",2470,,IND,0
3.06,1.733333333,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,D41,Frunze,8,URS,1987/09/??,13,tourn,,1,45,90,0-1,?,,Frunze,ChessBase,3/1/1994,"Matveeva, Svetlana",2380,,IND,0
6.797222222,2.027777778,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,C82,Frunze,8,URS,1987/09/??,13,tourn,,1,36,72,0-1,?,,Frunze,ChessBase,3/1/1994,"Yurtaev, Leonid",2460,,IND,0
5.566666667,1.285714286,"Barua, Dibyendu",2455,,NCA,1,1987/??/??,C55,New Delhi,8,IND,1987/11/??,11,tourn,,0,42,83,Jan-00,?,,New Delhi,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
5.517647059,2.039215686,"Prasad, Devaki V",2425,,NCA,5,1987/??/??,C02,New Delhi,8,IND,1987/11/??,11,tourn,,3,51,101,Jan-00,?,,New Delhi,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
7.118965517,1.275862069,"Ravisekhar, Raja",2365,,NCA,4,1987/??/??,B72,New Delhi,8,IND,1987/11/??,11,tourn,,4,58,116,1/2-1/2,?,,New Delhi,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
9.61,1.4,"Sahu, Sekhar Chandra",2380,,NCA,1,1987/??/??,B89,New Delhi,8,IND,1987/11/??,11,tourn,,3,40,80,Jan-00,?,,New Delhi,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
6.627586207,1.931034483,"Thipsay, Praveen Mahadeo",2420,,NCA,1,1987/??/??,C90,New Delhi,8,IND,1987/11/??,11,tourn,,1,58,116,Jan-00,?,,New Delhi,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
5.654545455,1.727272727,"Vasiukov, Evgeni",2490,,NCA,1,1987/??/??,B17,New Delhi,8,IND,1987/11/??,11,tourn,,1,22,43,1/2-1/2,?,,New Delhi,ChessBase,3/1/1994,"Anand, Viswanathan",2505,,IND,0
5.446153846,1.846153846,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,A22,New Delhi,8,IND,1987/11/??,11,tourn,,0,13,27,1/2-1/2,?,,New Delhi,ChessBase,3/1/1994,"Csom, Istvan",2480,,IND,0
5.394871795,1.769230769,"Anand, Viswanathan",2505,,NCA,1,1987/??/??,C82,New Delhi,8,IND,1987/11/??,11,tourn,,2,78,156,1/2-1/2,?,,New Delhi,ChessBase,3/1/1994,"Geller, Efim P",2515,,IND,0
7.226666667,1.133333333,"Anand, Viswanathan",2505,,NCA,2,1987/??/??,A49,New Delhi,8,IND,1987/11/??,11,tourn,,1,60,121,1/2-1/2,?,,New Delhi,ChessBase,3/1/1994,"Hegde, Ravi Gopal",2345,,IND,0
6.348484848,1.606060606,"Anand, Viswanathan",2505,,NCA,0,1987/??/??,B82,New Delhi,8,IND,1987/11/??,11,tourn,,1,33,66,0-1,?,,New Delhi,ChessBase,3/1/1994,"Mithrakanth, Poorna Sharma",2310,,IND,0
6.94375,1.5,"Anand, Viswanathan",2505,,NCA,2,1987/??/??,E11,New Delhi,8,IND,1987/11/??,11,tourn,,0,16,33,1/2-1/2,?,,New Delhi,ChessBase,3/1/1994,"Vaisser, Anatoli",2490,,IND,0
